large-hepar2,154.59313875099906
medium-child,0.03537407100156997
medium-insurance,0.6505902980024985
small-asia,0.014604818999941926
small-cancer,0.009665491001214832
small-earthquake,0.009611772002244834
small-sachs,0.027344508001988288
small-survey,0.014960565000365023
P1,3.8207877710010507
P3,4.193213193000702
P6,0.010397932001069421

